disease,medcodeid,read,list_disease_real,descr
Asthma,496491000006117,365,Asthma,Asthma resolved
Asthma,253533013,365,Asthma,Asthma resolved
Asthma,301450011,365,Asthma,Chronic asthmatic bronchitis
Asthma,301485011,365,Asthma,Asthma
Asthma,301480018,365,Asthma,Bronchial asthma
Asthma,660351000006118,365,Asthma,Extrinsic (atopic) asthma
Asthma,1483199016,365,Asthma,Allergic asthma
Asthma,350147016,365,Asthma,Childhood asthma
Asthma,817361000006114,365,Asthma,Hay fever with asthma
Asthma,350154010,365,Asthma,Pollen asthma
Asthma,104872017,365,Asthma,Extrinsic asthma without status asthmaticus
Asthma,350153016,365,Asthma,Hay fever with asthma
Asthma,151338014,365,Asthma,Extrinsic asthma with status asthmaticus
Asthma,350151019,365,Asthma,Extrinsic asthma with asthma attack
Asthma,301499010,365,Asthma,Extrinsic asthma NOS
Asthma,396114013,365,Asthma,Intrinsic asthma
Asthma,350148014,365,Asthma,Late onset asthma
Asthma,21390015,365,Asthma,Intrinsic asthma without status asthmaticus
Asthma,98546013,365,Asthma,Intrinsic asthma with status asthmaticus
Asthma,350156012,365,Asthma,Intrinsic asthma with asthma attack
Asthma,301508013,365,Asthma,Intrinsic asthma NOS
Asthma,301509017,365,Asthma,Mixed asthma
Asthma,419211018,365,Asthma,Acute exacerbation of asthma
Asthma,338238011,365,Asthma,Brittle asthma
Asthma,2240591000000119,365,Asthma,Chronic asthma with fixed airflow obstruction
Asthma,301511014,365,Asthma,Asthma unspecified
Asthma,2535857010,365,Asthma,Hyperreactive airways disease
Asthma,396118011,365,Asthma,Status asthmaticus NOS
Asthma,145961000006117,365,Asthma,Severe asthma attack
Asthma,396119015,365,Asthma,Asthma attack
Asthma,409865018,365,Asthma,Asthma attack NOS
Asthma,350149018,365,Asthma,Late-onset asthma
Asthma,396120014,365,Asthma,Asthma NOS
Asthma,655611000006111,365,Asthma,Exercise induced asthma
Asthma,350152014,365,Asthma,Allergic asthma NEC
Asthma,477291000006114,365,Asthma,Allergic bronchitis NEC
Atrial_Fibrillation,294601000000110,9999999,Atrial fibrillation,Atrial fibrillation resolved
Atrial_Fibrillation,256478018,9999999,Atrial fibrillation,ECG: atrial fibrillation
Atrial_Fibrillation,256479014,9999999,Atrial fibrillation,ECG: atrial flutter
Atrial_Fibrillation,216183015,9999999,Atrial fibrillation,Atrial fibrillation monitoring
Atrial_Fibrillation,406861000000119,9999999,Atrial fibrillation,Atrial fibrillation annual review
Atrial_Fibrillation,406251000000118,9999999,Atrial fibrillation,Atrial fibrillation monitoring administration
Atrial_Fibrillation,408081000000116,9999999,Atrial fibrillation,Atrial fibrillation monitoring first letter
Atrial_Fibrillation,408101000000110,9999999,Atrial fibrillation,Atrial fibrillation monitoring second letter
Atrial_Fibrillation,408121000000118,9999999,Atrial fibrillation,Atrial fibrillation monitoring third letter
Atrial_Fibrillation,408141000000113,9999999,Atrial fibrillation,Atrial fibrillation monitoring verbal invite
Atrial_Fibrillation,408241000000115,9999999,Atrial fibrillation,Atrial fibrillation monitoring telephone invite
Atrial_Fibrillation,294171000000112,9999999,Atrial fibrillation,Exception reporting: atrial fibrillation quality indicators
Atrial_Fibrillation,1000031000006118,9999999,Atrial fibrillation,Excepted from atrial fibrillation qual indic: Inform dissent
Atrial_Fibrillation,300130013,9999999,Atrial fibrillation,Atrial fibrillation and flutter
Atrial_Fibrillation,82343012,9999999,Atrial fibrillation,Atrial fibrillation
Atrial_Fibrillation,9988012,9999999,Atrial fibrillation,Atrial flutter
Atrial_Fibrillation,421235014,9999999,Atrial fibrillation,Paroxysmal atrial fibrillation
Atrial_Fibrillation,350465014,9999999,Atrial fibrillation,Non-rheumatic atrial fibrillation
Atrial_Fibrillation,636721000000112,9999999,Atrial fibrillation,Permanent atrial fibrillation
Atrial_Fibrillation,636701000000115,9999999,Atrial fibrillation,Persistent atrial fibrillation
Atrial_Fibrillation,300132017,9999999,Atrial fibrillation,Atrial fibrillation and flutter NOS
Autoimmune_liver_disease,303404016,9999999,Chronic liver disease,Autoimmune chronic active hepatitis
Autoimmune_liver_disease,52980015,9999999,Chronic liver disease,Primary biliary cirrhosis
Autoimmune_liver_disease,2159899016,9999999,Chronic liver disease,Autoimmune hepatitis
Autoimmune_liver_disease,303614019,9999999,Chronic liver disease,Primary sclerosing cholangitis
Bipolar_affective_disorder_and_mania,851691000006114,9999999,Psychosis,Hypomanic
Bipolar_affective_disorder_and_mania,882321000006119,9999999,Psychosis,Mania/hypomania
Bipolar_affective_disorder_and_mania,882311000006110,9999999,Psychosis,Manic-depressive psychoses
Bipolar_affective_disorder_and_mania,2157096015,9999999,Psychosis,Manic mood
Bipolar_affective_disorder_and_mania,492761000000114,9999999,Psychosis,Bipolar affective disorder resolved
Bipolar_affective_disorder_and_mania,513871000006118,9999999,Psychosis,Bipolar psychoses
Bipolar_affective_disorder_and_mania,223601000000119,9999999,Psychosis,Manic psychoses
Bipolar_affective_disorder_and_mania,401765010,9999999,Psychosis,"Manic disorder, single episode"
Bipolar_affective_disorder_and_mania,789221000006116,9999999,Psychosis,Hypomanic psychoses
Bipolar_affective_disorder_and_mania,294802018,9999999,Psychosis,"Single manic episode, unspecified"
Bipolar_affective_disorder_and_mania,294803011,9999999,Psychosis,"Single manic episode, mild"
Bipolar_affective_disorder_and_mania,294804017,9999999,Psychosis,"Single manic episode, moderate"
Bipolar_affective_disorder_and_mania,294805016,9999999,Psychosis,"Single manic episode, severe without mention of psychosis"
Bipolar_affective_disorder_and_mania,294806015,9999999,Psychosis,"Single manic episode, severe, with psychosis"
Bipolar_affective_disorder_and_mania,294807012,9999999,Psychosis,Single manic episode in partial or unspecified remission
Bipolar_affective_disorder_and_mania,294808019,9999999,Psychosis,Single manic episode in full remission
Bipolar_affective_disorder_and_mania,294809010,9999999,Psychosis,"Manic disorder, single episode NOS"
Bipolar_affective_disorder_and_mania,294810017,9999999,Psychosis,Recurrent manic episodes
Bipolar_affective_disorder_and_mania,294811018,9999999,Psychosis,"Recurrent manic episodes, unspecified"
Bipolar_affective_disorder_and_mania,294812013,9999999,Psychosis,"Recurrent manic episodes, mild"
Bipolar_affective_disorder_and_mania,294813015,9999999,Psychosis,"Recurrent manic episodes, moderate"
Bipolar_affective_disorder_and_mania,182871000006115,9999999,Psychosis,"Recurrent manic episodes, severe without mention psychosis"
Bipolar_affective_disorder_and_mania,294815010,9999999,Psychosis,"Recurrent manic episodes, severe, with psychosis"
Bipolar_affective_disorder_and_mania,182861000006110,9999999,Psychosis,"Recurrent manic episodes, partial or unspecified remission"
Bipolar_affective_disorder_and_mania,294817019,9999999,Psychosis,"Recurrent manic episodes, in full remission"
Bipolar_affective_disorder_and_mania,294818012,9999999,Psychosis,Recurrent manic episode NOS
Bipolar_affective_disorder_and_mania,513801000006112,9999999,Psychosis,"Bipolar affective disorder, currently manic"
Bipolar_affective_disorder_and_mania,294847017,9999999,Psychosis,Manic-depressive - now manic
Bipolar_affective_disorder_and_mania,294848010,9999999,Psychosis,"Bipolar affective disorder, currently manic, unspecified"
Bipolar_affective_disorder_and_mania,294849019,9999999,Psychosis,"Bipolar affective disorder, currently manic, mild"
Bipolar_affective_disorder_and_mania,294850019,9999999,Psychosis,"Bipolar affective disorder, currently manic, moderate"
Bipolar_affective_disorder_and_mania,513691000006116,9999999,Psychosis,"Bipolar affect disord, currently manic, severe, no psychosis"
Bipolar_affective_disorder_and_mania,513701000006116,9999999,Psychosis,"Bipolar affect disord, currently manic,severe with psychosis"
Bipolar_affective_disorder_and_mania,513741000006119,9999999,Psychosis,"Bipolar affect disord,currently manic, part/unspec remission"
Bipolar_affective_disorder_and_mania,513811000006110,9999999,Psychosis,"Bipolar affective disorder, currently manic, full remission"
Bipolar_affective_disorder_and_mania,294858014,9999999,Psychosis,"Bipolar affective disorder, currently manic, NOS"
Bipolar_affective_disorder_and_mania,513751000006117,9999999,Psychosis,"Bipolar affective disorder, currently depressed"
Bipolar_affective_disorder_and_mania,294860011,9999999,Psychosis,Manic-depressive - now depressed
Bipolar_affective_disorder_and_mania,294861010,9999999,Psychosis,"Bipolar affective disorder, currently depressed, unspecified"
Bipolar_affective_disorder_and_mania,294862015,9999999,Psychosis,"Bipolar affective disorder, currently depressed, mild"
Bipolar_affective_disorder_and_mania,294863013,9999999,Psychosis,"Bipolar affective disorder, currently depressed, moderate"
Bipolar_affective_disorder_and_mania,513731000006112,9999999,Psychosis,"Bipolar affect disord, now depressed, severe, no psychosis"
Bipolar_affective_disorder_and_mania,513721000006114,9999999,Psychosis,"Bipolar affect disord, now depressed, severe with psychosis"
Bipolar_affective_disorder_and_mania,513711000006118,9999999,Psychosis,"Bipolar affect disord, now depressed, part/unspec remission"
Bipolar_affective_disorder_and_mania,513861000006113,9999999,Psychosis,"Bipolar affective disorder, now depressed, in full remission"
Bipolar_affective_disorder_and_mania,294868016,9999999,Psychosis,"Bipolar affective disorder, currently depressed, NOS"
Bipolar_affective_disorder_and_mania,294869012,9999999,Psychosis,Mixed bipolar affective disorder
Bipolar_affective_disorder_and_mania,294870013,9999999,Psychosis,"Mixed bipolar affective disorder, unspecified"
Bipolar_affective_disorder_and_mania,294871012,9999999,Psychosis,"Mixed bipolar affective disorder, mild"
Bipolar_affective_disorder_and_mania,294872017,9999999,Psychosis,"Mixed bipolar affective disorder, moderate"
Bipolar_affective_disorder_and_mania,701071000006111,9999999,Psychosis,"Mixed bipolar affective disorder, severe, without psychosis"
Bipolar_affective_disorder_and_mania,294874016,9999999,Psychosis,"Mixed bipolar affective disorder, severe, with psychosis"
Bipolar_affective_disorder_and_mania,701051000006118,9999999,Psychosis,"Mixed bipolar affective disorder, partial/unspec remission"
Bipolar_affective_disorder_and_mania,294876019,9999999,Psychosis,"Mixed bipolar affective disorder, in full remission"
Bipolar_affective_disorder_and_mania,294877011,9999999,Psychosis,"Mixed bipolar affective disorder, NOS"
Bipolar_affective_disorder_and_mania,294880012,9999999,Psychosis,Unspecified bipolar affective disorder
Bipolar_affective_disorder_and_mania,294881011,9999999,Psychosis,"Unspecified bipolar affective disorder, unspecified"
Bipolar_affective_disorder_and_mania,294882016,9999999,Psychosis,"Unspecified bipolar affective disorder, mild"
Bipolar_affective_disorder_and_mania,294883014,9999999,Psychosis,"Unspecified bipolar affective disorder, moderate"
Bipolar_affective_disorder_and_mania,82151000006114,9999999,Psychosis,"Unspecified bipolar affective disorder, severe, no psychosis"
Bipolar_affective_disorder_and_mania,82171000006116,9999999,Psychosis,"Unspecified bipolar affective disorder,severe with psychosis"
Bipolar_affective_disorder_and_mania,82091000006116,9999999,Psychosis,"Unspecified bipolar affect disord, partial/unspec remission"
Bipolar_affective_disorder_and_mania,294887010,9999999,Psychosis,"Unspecified bipolar affective disorder, in full remission"
Bipolar_affective_disorder_and_mania,294888017,9999999,Psychosis,"Unspecified bipolar affective disorder, NOS"
Bipolar_affective_disorder_and_mania,294891017,9999999,Psychosis,Other and unspecified manic-depressive psychoses
Bipolar_affective_disorder_and_mania,294892012,9999999,Psychosis,Unspecified manic-depressive psychoses
Bipolar_affective_disorder_and_mania,294893019,9999999,Psychosis,Atypical manic disorder
Bipolar_affective_disorder_and_mania,294895014,9999999,Psychosis,Other mixed manic-depressive psychoses
Bipolar_affective_disorder_and_mania,294896010,9999999,Psychosis,Other and unspecified manic-depressive psychoses NOS
Bipolar_affective_disorder_and_mania,396741000006113,9999999,Psychosis,[X]Manic episode
Bipolar_affective_disorder_and_mania,367151000006111,9999999,Psychosis,"[X]Bipolar disorder, single manic episode"
Bipolar_affective_disorder_and_mania,389401000006111,9999999,Psychosis,[X]Hypomania
Bipolar_affective_disorder_and_mania,296110017,9999999,Psychosis,[X]Mania without psychotic symptoms
Bipolar_affective_disorder_and_mania,401863011,9999999,Psychosis,[X]Mania with psychotic symptoms
Bipolar_affective_disorder_and_mania,396701000006111,9999999,Psychosis,[X]Mania with mood-congruent psychotic symptoms
Bipolar_affective_disorder_and_mania,396711000006114,9999999,Psychosis,[X]Mania with mood-incongruent psychotic symptoms
Bipolar_affective_disorder_and_mania,296118012,9999999,Psychosis,[X]Other manic episodes
Bipolar_affective_disorder_and_mania,401864017,9999999,Psychosis,"[X]Manic episode, unspecified"
Bipolar_affective_disorder_and_mania,396691000006111,9999999,Psychosis,[X]Mania NOS
Bipolar_affective_disorder_and_mania,367101000006112,9999999,Psychosis,[X]Bipolar affective disorder
Bipolar_affective_disorder_and_mania,396791000006116,9999999,Psychosis,[X]Manic-depressive illness
Bipolar_affective_disorder_and_mania,396801000006115,9999999,Psychosis,[X]Manic-depressive psychosis
Bipolar_affective_disorder_and_mania,396071000006119,9999999,Psychosis,[X]Manic-depressive reaction
Bipolar_affective_disorder_and_mania,367111000006110,9999999,Psychosis,"[X]Bipolar affective disorder, current episode hypomanic"
Bipolar_affective_disorder_and_mania,367081000006116,9999999,Psychosis,[X]Bipolar affect disorder cur epi manic wout psychotic symp
Bipolar_affective_disorder_and_mania,367071000006119,9999999,Psychosis,[X]Bipolar affect disorder cur epi manic with psychotic symp
Bipolar_affective_disorder_and_mania,367091000006118,9999999,Psychosis,[X]Bipolar affect disorder cur epi mild or moderate depressn
Bipolar_affective_disorder_and_mania,367051000006112,9999999,Psychosis,"[X]Bipol aff disord, curr epis sev depress, no psychot symp"
Bipolar_affective_disorder_and_mania,367061000006114,9999999,Psychosis,[X]Bipolar affect dis cur epi severe depres with psyc symp
Bipolar_affective_disorder_and_mania,367121000006119,9999999,Psychosis,"[X]Bipolar affective disorder, current episode mixed"
Bipolar_affective_disorder_and_mania,296130018,9999999,Psychosis,"[X]Bipolar affective disorder, currently in remission"
Bipolar_affective_disorder_and_mania,1785851000006110,9999999,Psychosis,[X]Bipolar affective disorder type I
Bipolar_affective_disorder_and_mania,1785861000006112,9999999,Psychosis,[X]Bipolar affective disorder type II
Bipolar_affective_disorder_and_mania,1785871000006117,9999999,Psychosis,[X]Bipolar II disorder
Bipolar_affective_disorder_and_mania,401865016,9999999,Psychosis,[X]Other bipolar affective disorders
Bipolar_affective_disorder_and_mania,367161000006113,9999999,Psychosis,[X]Bipolar II disorder
Bipolar_affective_disorder_and_mania,424661000006111,9999999,Psychosis,[X]Recurrent manic episodes
Bipolar_affective_disorder_and_mania,296135011,9999999,Psychosis,"[X]Bipolar affective disorder, unspecified"
Bipolar_affective_disorder_and_mania,396771000006117,9999999,Psychosis,"[X]Manic-depress psychosis,depressd,no psychotic symptoms"
Bipolar_affective_disorder_and_mania,396781000006119,9999999,Psychosis,"[X]Manic-depress psychosis,depressed type+psychotic symptoms"
COPD,1882421000006113,9999999,COPD,1 COPD exacerbation in past year
COPD,1882441000006118,9999999,COPD,2 COPD exacerbations in past year
COPD,1882431000006111,9999999,COPD,3+ COPD exacerbations in past year
COPD,424365019,9999999,COPD,Acute infective exacerbation of chronic obstructive airways disease
COPD,8287171000006115,9999999,COPD,Acute non-infective exacerbation of COPD (chronic obstructive pulmonary disease)
COPD,2010061000006113,9999999,COPD,Acute non-infective exacerbation of chronic obstructive pulmonary disease
COPD,8260631000006112,9999999,COPD,COPD (chronic obstructive pulmonary disease) self-management plan review
COPD,2716321000006116,9999999,COPD,COPD - Chronic obstructive pulmonary disease
COPD,11932331000006116,9999999,COPD,COPD GOLD group A
COPD,11932341000006112,9999999,COPD,COPD GOLD group B
COPD,11932351000006110,9999999,COPD,COPD GOLD group C
COPD,11932361000006112,9999999,COPD,COPD GOLD group D
COPD,1877361000006116,9999999,COPD,COPD clinical management plan no longer in place
COPD,1771441000006118,9999999,COPD,COPD patient experience discussed
COPD,885311000006116,9999999,COPD,Chronic obst. pulm. dis. NOS
COPD,990641000006110,9999999,COPD,Chronic obst. pulm. dis. NOS
COPD,2716231000006114,9999999,COPD,Chronic obstructive lung disease
COPD,1823851000006119,9999999,COPD,Chronic obstructive pulmonary disease confirmed
COPD,1856591000006115,9999999,COPD,Chronic obstructive pulmonary disease follow-up assessment
